character_name,world_name,character_gender,character_class,character_level,character_guild_name,cash_item_equipment_part,cash_item_name,cash_item_label
작반,엘리시움,남,팬텀,294,Woden,얼굴장식,홍조 깨비깨비,
작반,엘리시움,남,팬텀,294,Woden,한벌옷,맑은 이슬,마스터라벨
작반,엘리시움,남,팬텀,294,Woden,신발,투명 신발,
작반,엘리시움,남,팬텀,294,Woden,망토,타고난 품격,스페셜라벨
작반,엘리시움,남,팬텀,294,Woden,무기,투명 무기,
쩌네이런,베라,남,듀얼블레이더,294,Aura,모자,광활한 지식,
쩌네이런,베라,남,듀얼블레이더,294,Aura,한벌옷,매지컬 로브,
쩌네이런,베라,남,듀얼블레이더,294,Aura,신발,지식의 흐름,
쩌네이런,베라,남,듀얼블레이더,294,Aura,망토,신성한 숲의 가호,
쩌네이런,베라,남,듀얼블레이더,294,Aura,무기,지식의 산물,
쩌네이런,베라,남,듀얼블레이더,294,Aura,반지,윙마스터 명찰 반지,
쩌네이런,베라,남,듀얼블레이더,294,Aura,반지,윙마스터 말풍선 반지,
이하니,베라,여,엔젤릭버스터,294,순얘,무기,[BLACKPINK] 핑크 베놈,
이하니,베라,여,엔젤릭버스터,294,순얘,반지,싱크 말풍선 반지,
이하니,베라,여,엔젤릭버스터,294,순얘,반지,싱크 명찰 반지,
이하니,베라,여,엔젤릭버스터,294,순얘,반지,엔젤릭버스터 명찰 반지,
이하니,베라,여,엔젤릭버스터,294,순얘,반지,엔젤릭버스터 말풍선 반지,
주피터king,루나,남,나이트로드,294,모여,모자,꿈의 항해 모자,
주피터king,루나,남,나이트로드,294,모여,한벌옷,꿈의 항해 슈트,
주피터king,루나,남,나이트로드,294,모여,신발,지식의 흐름,
주피터king,루나,남,나이트로드,294,모여,망토,신성한 숲의 가호,
주피터king,루나,남,나이트로드,294,모여,방패,빛의 기사 방패,
주피터king,루나,남,나이트로드,294,모여,무기,메모리얼 플라워 류트,
팡이요,엘리시움,여,아델,294,디즈니,모자,환상 음률,스페셜라벨
팡이요,엘리시움,여,아델,294,디즈니,한벌옷,꽃잎 화원,스페셜라벨
팡이요,엘리시움,여,아델,294,디즈니,신발,별빛 걸음,마스터라벨
팡이요,엘리시움,여,아델,294,디즈니,망토,오르비스 프레이,
팡이요,엘리시움,여,아델,294,디즈니,무기,별의 전령,마스터라벨
팡이요,엘리시움,여,아델,294,디즈니,반지,[BLACKPINK] PINK 말풍선 반지,
팡이요,엘리시움,여,아델,294,디즈니,반지,[BLACKPINK] PINK 명찰 반지,
흑화윈,엘리시움,여,아델,294,요정,모자,꽃잎 리본,스페셜라벨
흑화윈,엘리시움,여,아델,294,요정,한벌옷,기억의 항해,스페셜라벨
흑화윈,엘리시움,여,아델,294,요정,신발,별빛 걸음,마스터라벨
흑화윈,엘리시움,여,아델,294,요정,망토,엘 클리어 글로우,
흑화윈,엘리시움,여,아델,294,요정,무기,곰나잇 곰인형,
옵드,루나,남,은월,294,욘석들,모자,투명 모자,
옵드,루나,남,은월,294,욘석들,얼굴장식,발그레 발그레,
옵드,루나,남,은월,294,욘석들,한벌옷,해결사의 흑의,
옵드,루나,남,은월,294,욘석들,신발,[BTS] 사일런트 나이트,
옵드,루나,남,은월,294,욘석들,망토,투명 망토,
옵드,루나,남,은월,294,욘석들,무기,죽음의 데스,마스터라벨
루나썬콜,루나,여,"아크메이지(썬,콜)",294,MyStage,모자,모험가 썬콜 머리띠,
루나썬콜,루나,여,"아크메이지(썬,콜)",294,MyStage,한벌옷,모험가 썬콜 로브,
루나썬콜,루나,여,"아크메이지(썬,콜)",294,MyStage,신발,모험가 썬콜 부츠,
루나썬콜,루나,여,"아크메이지(썬,콜)",294,MyStage,망토,솜 눈꽃,
루나썬콜,루나,여,"아크메이지(썬,콜)",294,MyStage,무기,얼음누각,마스터라벨
행쇼,엘리시움,여,비숍,294,꽃나래,모자,모험가 비숍 모자,
행쇼,엘리시움,여,비숍,294,꽃나래,얼굴장식,복숭아꽃,
행쇼,엘리시움,여,비숍,294,꽃나래,눈장식,책사 나인하트 모노클,
행쇼,엘리시움,여,비숍,294,꽃나래,한벌옷,책사 나인하트 로브,
행쇼,엘리시움,여,비숍,294,꽃나래,신발,투명 신발,
행쇼,엘리시움,여,비숍,294,꽃나래,장갑,숲속의 마법사 장갑,
행쇼,엘리시움,여,비숍,294,꽃나래,망토,꽃보라,
행쇼,엘리시움,여,비숍,294,꽃나래,무기,책사 나인하트 도서,
sure,크로아,남,나이트워커,294,루루,모자,메르헨 프린스,마스터라벨
sure,크로아,남,나이트워커,294,루루,얼굴장식,발그레 발그레,
sure,크로아,남,나이트워커,294,루루,눈장식,엘 클리어 샤인,
sure,크로아,남,나이트워커,294,루루,귀고리,투명 귀고리,
sure,크로아,남,나이트워커,294,루루,한벌옷,포근 도치 멜빵,
sure,크로아,남,나이트워커,294,루루,신발,투명 신발,
sure,크로아,남,나이트워커,294,루루,장갑,투명 장갑,
sure,크로아,남,나이트워커,294,루루,망토,투명 망토,
sure,크로아,남,나이트워커,294,루루,무기,투명 아대,
sure,크로아,남,나이트워커,294,루루,반지,팬더 말풍선 반지,
sure,크로아,남,나이트워커,294,루루,반지,팬더 명찰 반지,
초기,스카니아,남,나이트로드,294,사랑,모자,블랙 클로버,
초기,스카니아,남,나이트로드,294,사랑,얼굴장식,스펙터 가면,
초기,스카니아,남,나이트로드,294,사랑,한벌옷,프레피 멜빵,
초기,스카니아,남,나이트로드,294,사랑,신발,투명 신발,
초기,스카니아,남,나이트로드,294,사랑,망토,투명 망토,
초기,스카니아,남,나이트로드,294,사랑,무기,달달 포근,블랙라벨
초기,스카니아,남,나이트로드,294,사랑,반지,일루전 링 : 방울리본 검은색고양이,
초기,스카니아,남,나이트로드,294,사랑,반지,메이플 아이돌 명찰 반지,
쿠몽,크로아,여,은월,294,유대,모자,투명 모자,
쿠몽,크로아,여,은월,294,유대,한벌옷,따스한 한코,스페셜라벨
쿠몽,크로아,여,은월,294,유대,신발,투명 신발,
쿠몽,크로아,여,은월,294,유대,장갑,바다 팔찌,
쿠몽,크로아,여,은월,294,유대,망토,아이돌 스파클,
쿠몽,크로아,여,은월,294,유대,무기,꽃보다 나비,
쿠몽,크로아,여,은월,294,유대,반지,일루전 링 : 토끼 허스키,
Chaos,크로아,여,키네시스,294,허니,모자,스컬 바니,
Chaos,크로아,여,키네시스,294,허니,한벌옷,키네시스 교복,스페셜라벨
Chaos,크로아,여,키네시스,294,허니,신발,키네시스 구두,스페셜라벨
Chaos,크로아,여,키네시스,294,허니,장갑,기억의 매듭,스페셜라벨
Chaos,크로아,여,키네시스,294,허니,망토,그라비티,블랙라벨
Chaos,크로아,여,키네시스,294,허니,무기,미스터리 다이스,스페셜라벨
누라리한,스카니아,기타,제로,294,푸르내,모자,아이스 드림 레이스,
누라리한,스카니아,기타,제로,294,푸르내,한벌옷,포근 자장가,
누라리한,스카니아,기타,제로,294,푸르내,신발,투명 신발,
누라리한,스카니아,기타,제로,294,푸르내,망토,로즈 윈드,
누라리한,스카니아,기타,제로,294,푸르내,무기,투명 무기,
누라리한,스카니아,기타,제로,294,푸르내,반지,윙마스터 명찰 반지,
누라리한,스카니아,기타,제로,294,푸르내,반지,아란 말풍선 반지,
Fake,베라,남,나이트워커,294,반달,모자,로즈 드림 레이스,
Fake,베라,남,나이트워커,294,반달,얼굴장식,발그레 발그레,
Fake,베라,남,나이트워커,294,반달,눈장식,매력만쩜,
Fake,베라,남,나이트워커,294,반달,한벌옷,바닐라 푸딩,스페셜라벨
Fake,베라,남,나이트워커,294,반달,신발,투명 신발,
Fake,베라,남,나이트워커,294,반달,장갑,투명 장갑,
Fake,베라,남,나이트워커,294,반달,망토,투명 망토,
Fake,베라,남,나이트워커,294,반달,무기,포근냥 쿠션,
민창,루나,남,듀얼블레이더,294,루나,모자,변화무쌍 곰돌이,
민창,루나,남,듀얼블레이더,294,루나,얼굴장식,오렌지 발그레,
민창,루나,남,듀얼블레이더,294,루나,한벌옷,꼬마 정비사,
민창,루나,남,듀얼블레이더,294,루나,신발,생일날 양말,
민창,루나,남,듀얼블레이더,294,루나,망토,장난꾸러기 애착인형,
민창,루나,남,듀얼블레이더,294,루나,무기,얌냠 핫도그,
알샤,스카니아,남,나이트로드,294,사랑,모자,크림 젤라또,블랙라벨
알샤,스카니아,남,나이트로드,294,사랑,한벌옷,바닐라 푸딩,블랙라벨
알샤,스카니아,남,나이트로드,294,사랑,신발,별빛 걸음,마스터라벨
알샤,스카니아,남,나이트로드,294,사랑,망토,투명 망토,
알샤,스카니아,남,나이트로드,294,사랑,무기,선샤인 코튼 캔디,
구랙,크로아,남,"아크메이지(불,독)",293,치치,모자,숲 속 산들바람,
구랙,크로아,남,"아크메이지(불,독)",293,치치,한벌옷,상큼 아침산책,스페셜라벨
구랙,크로아,남,"아크메이지(불,독)",293,치치,신발,투명 신발,
구랙,크로아,남,"아크메이지(불,독)",293,치치,망토,퓨어 딜라이트,스페셜라벨
구랙,크로아,남,"아크메이지(불,독)",293,치치,무기,샤키엘의 검,
먹음쟁이,이노시스,남,키네시스,293,바다,모자,기록의 푸른 종달새,
먹음쟁이,이노시스,남,키네시스,293,바다,얼굴장식,인형핑크,
먹음쟁이,이노시스,남,키네시스,293,바다,귀고리,투명 귀고리,
먹음쟁이,이노시스,남,키네시스,293,바다,한벌옷,기록의 종달새 슈트,
먹음쟁이,이노시스,남,키네시스,293,바다,신발,[BTS] 사일런트 나이트,
먹음쟁이,이노시스,남,키네시스,293,바다,장갑,투명 장갑,
먹음쟁이,이노시스,남,키네시스,293,바다,망토,기록의 종달새 날개,
먹음쟁이,이노시스,남,키네시스,293,바다,무기,야누스의 검,
법행,엘리시움,남,"아크메이지(불,독)",293,보스,모자,숲속의 마법사 모자,
법행,엘리시움,남,"아크메이지(불,독)",293,보스,얼굴장식,새벽의 울림,
법행,엘리시움,남,"아크메이지(불,독)",293,보스,한벌옷,숲속의 마법사 한벌옷,
법행,엘리시움,남,"아크메이지(불,독)",293,보스,신발,폭신 토끼 발바닥,
법행,엘리시움,남,"아크메이지(불,독)",293,보스,무기,숲속의 마법사 고서,
으파,오로라,남,데몬어벤져,293,은인,모자,서머 베어 선글라스,
으파,오로라,남,데몬어벤져,293,은인,한벌옷,줄무늬 멜빵바지,
으파,오로라,남,데몬어벤져,293,은인,신발,별빛 걸음,마스터라벨
으파,오로라,남,데몬어벤져,293,은인,망토,투명 망토,
으파,오로라,남,데몬어벤져,293,은인,무기,눈꽃보송 도토리,스페셜라벨
갠갈,엘리시움,남,듀얼블레이더,293,갱이와,모자,투명 모자,
갠갈,엘리시움,남,듀얼블레이더,293,갱이와,한벌옷,프롱 루즈핏,
갠갈,엘리시움,남,듀얼블레이더,293,갱이와,신발,투명 신발,
갠갈,엘리시움,남,듀얼블레이더,293,갱이와,망토,투명 망토,
갠갈,엘리시움,남,듀얼블레이더,293,갱이와,무기,투명 무기,
학살자펭귄,오로라,남,캡틴,293,피너,모자,에메랄드 핀,
학살자펭귄,오로라,남,캡틴,293,피너,얼굴장식,[BLACKPINK] 트윙클 핑크,
학살자펭귄,오로라,남,캡틴,293,피너,한벌옷,샤이닝 에메랄드,
학살자펭귄,오로라,남,캡틴,293,피너,신발,에메랄드 글로우,
학살자펭귄,오로라,남,캡틴,293,피너,장갑,투명 장갑,
학살자펭귄,오로라,남,캡틴,293,피너,망토,투명 망토,
학살자펭귄,오로라,남,캡틴,293,피너,무기,디바인 그레이스,마스터라벨
학살자펭귄,오로라,남,캡틴,293,피너,반지,팬더 명찰 반지,
학살자펭귄,오로라,남,캡틴,293,피너,반지,팬더 말풍선 반지,
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,모자,스컬 바니,
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,한벌옷,스타라이트 걸,
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,신발,별빛 걸음,마스터라벨
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,장갑,투명 해골 장갑,
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,망토,화려한 조명,블랙라벨
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,무기,사령채찍,블랙라벨
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,반지,V 말풍선 반지,
초코빵내꺼야,엘리시움,여,카데나,293,디즈니,반지,V 명찰 반지,
끅예,엘리시움,남,에반,293,디즈니,모자,빅토리아컵 마법사팀 모자,
끅예,엘리시움,남,에반,293,디즈니,한벌옷,빅토리아컵 마법사팀 점퍼,
끅예,엘리시움,남,에반,293,디즈니,신발,빅토리아컵 마법사팀 운동화,
끅예,엘리시움,남,에반,293,디즈니,망토,빅토리아컵 마법사팀 휘장,
끅예,엘리시움,남,에반,293,디즈니,무기,빅토리아컵 응원봉,
남살프,엘리시움,남,와일드헌터,293,송이,모자,무적의 수호대원 캡,
남살프,엘리시움,남,와일드헌터,293,송이,한벌옷,무적의 수호대원 방탄복,
남살프,엘리시움,남,와일드헌터,293,송이,신발,무적의 수호대원 구두,
남살프,엘리시움,남,와일드헌터,293,송이,장갑,투명 장갑,
남살프,엘리시움,남,와일드헌터,293,송이,망토,배틀 라이플,
남살프,엘리시움,남,와일드헌터,293,송이,무기,무적의 수호대 무전기,
슈탱,크로아,여,아델,293,지존,모자,화이트초코 바니,레드라벨
슈탱,크로아,여,아델,293,지존,얼굴장식,은은한 발그레,
슈탱,크로아,여,아델,293,지존,한벌옷,달빛 샤베트,스페셜라벨
슈탱,크로아,여,아델,293,지존,신발,별빛 걸음,마스터라벨
슈탱,크로아,여,아델,293,지존,장갑,투명 장갑,
슈탱,크로아,여,아델,293,지존,망토,투명 망토,
슈탱,크로아,여,아델,293,지존,무기,투명 무기,
슈탱,크로아,여,아델,293,지존,반지,레인보우 스타 반지,
쌍초늬,베라,여,에반,293,Aura,모자,에델린,스페셜라벨
쌍초늬,베라,여,에반,293,Aura,한벌옷,셜록,스페셜라벨
쌍초늬,베라,여,에반,293,Aura,신발,투명 신발,
쌍초늬,베라,여,에반,293,Aura,망토,투명 망토,
쌍초늬,베라,여,에반,293,Aura,무기,하늘 꽃나비,스페셜라벨
페북,크로아,남,루미너스,293,돌정령,모자,정예기사 모자,스페셜라벨
페북,크로아,남,루미너스,293,돌정령,한벌옷,드롭렛 블루,스페셜라벨
페북,크로아,남,루미너스,293,돌정령,신발,어디로든 슝슝,
페북,크로아,남,루미너스,293,돌정령,망토,실버 드림,스페셜라벨
페북,크로아,남,루미너스,293,돌정령,무기,눈꽃보송 도토리,스페셜라벨
페북,크로아,남,루미너스,293,돌정령,반지,빅토리 명찰 반지,
ifthenelse,크로아,남,메르세데스,293,Shiny,모자,기억의 늪,
ifthenelse,크로아,남,메르세데스,293,Shiny,얼굴장식,자체발광,
ifthenelse,크로아,남,메르세데스,293,Shiny,눈장식,투명 안경,
ifthenelse,크로아,남,메르세데스,293,Shiny,귀고리,투명 귀고리,
ifthenelse,크로아,남,메르세데스,293,Shiny,한벌옷,다가간 구원,
ifthenelse,크로아,남,메르세데스,293,Shiny,신발,봉인된 기억,
ifthenelse,크로아,남,메르세데스,293,Shiny,장갑,투명 장갑,
ifthenelse,크로아,남,메르세데스,293,Shiny,망토,속박의 사슬,
