,character_name,world_name,character_gender,character_class,character_level,cash_item_equipment_part,cash_item_name,cash_item_label
381,주피터king,루나,남,나이트로드,294,한벌옷,꿈의 항해 슈트,
382,주피터king,루나,남,나이트로드,294,신발,지식의 흐름,
383,주피터king,루나,남,나이트로드,294,망토,신성한 숲의 가호,
384,주피터king,루나,남,나이트로드,294,방패,빛의 기사 방패,
385,주피터king,루나,남,나이트로드,294,무기,메모리얼 플라워 류트,
386,팡이요,엘리시움,여,아델,294,모자,환상 음률,스페셜라벨
387,팡이요,엘리시움,여,아델,294,한벌옷,꽃잎 화원,스페셜라벨
388,팡이요,엘리시움,여,아델,294,신발,별빛 걸음,마스터라벨
389,팡이요,엘리시움,여,아델,294,망토,오르비스 프레이,
390,팡이요,엘리시움,여,아델,294,무기,별의 전령,마스터라벨
391,팡이요,엘리시움,여,아델,294,반지,[BLACKPINK] PINK 말풍선 반지,
392,팡이요,엘리시움,여,아델,294,반지,[BLACKPINK] PINK 명찰 반지,
393,흑화윈,엘리시움,여,아델,294,모자,꽃잎 리본,스페셜라벨
394,흑화윈,엘리시움,여,아델,294,한벌옷,기억의 항해,스페셜라벨
395,흑화윈,엘리시움,여,아델,294,신발,별빛 걸음,마스터라벨
396,흑화윈,엘리시움,여,아델,294,망토,엘 클리어 글로우,
397,흑화윈,엘리시움,여,아델,294,무기,곰나잇 곰인형,
398,옵드,루나,남,은월,294,모자,투명 모자,
399,옵드,루나,남,은월,294,얼굴장식,발그레 발그레,
400,옵드,루나,남,은월,294,한벌옷,해결사의 흑의,
401,옵드,루나,남,은월,294,신발,[BTS] 사일런트 나이트,
402,옵드,루나,남,은월,294,망토,투명 망토,
403,옵드,루나,남,은월,294,무기,죽음의 데스,마스터라벨
404,루나썬콜,루나,여,"아크메이지(썬,콜)",294,모자,모험가 썬콜 머리띠,
405,루나썬콜,루나,여,"아크메이지(썬,콜)",294,한벌옷,모험가 썬콜 로브,
406,루나썬콜,루나,여,"아크메이지(썬,콜)",294,신발,모험가 썬콜 부츠,
407,루나썬콜,루나,여,"아크메이지(썬,콜)",294,망토,솜 눈꽃,
408,루나썬콜,루나,여,"아크메이지(썬,콜)",294,무기,얼음누각,마스터라벨
409,행쇼,엘리시움,여,비숍,294,모자,모험가 비숍 모자,
410,행쇼,엘리시움,여,비숍,294,얼굴장식,복숭아꽃,
411,행쇼,엘리시움,여,비숍,294,눈장식,책사 나인하트 모노클,
412,행쇼,엘리시움,여,비숍,294,한벌옷,책사 나인하트 로브,
413,행쇼,엘리시움,여,비숍,294,신발,투명 신발,
414,행쇼,엘리시움,여,비숍,294,장갑,숲속의 마법사 장갑,
415,행쇼,엘리시움,여,비숍,294,망토,꽃보라,
416,행쇼,엘리시움,여,비숍,294,무기,책사 나인하트 도서,
417,sure,크로아,남,나이트워커,294,모자,메르헨 프린스,마스터라벨
418,sure,크로아,남,나이트워커,294,얼굴장식,발그레 발그레,
419,sure,크로아,남,나이트워커,294,눈장식,엘 클리어 샤인,
420,sure,크로아,남,나이트워커,294,귀고리,투명 귀고리,
421,sure,크로아,남,나이트워커,294,한벌옷,포근 도치 멜빵,
422,sure,크로아,남,나이트워커,294,신발,투명 신발,
423,sure,크로아,남,나이트워커,294,장갑,투명 장갑,
424,sure,크로아,남,나이트워커,294,망토,투명 망토,
425,sure,크로아,남,나이트워커,294,무기,투명 아대,
426,sure,크로아,남,나이트워커,294,반지,팬더 말풍선 반지,
427,sure,크로아,남,나이트워커,294,반지,팬더 명찰 반지,
428,초기,스카니아,남,나이트로드,294,모자,블랙 클로버,
429,초기,스카니아,남,나이트로드,294,얼굴장식,스펙터 가면,
430,초기,스카니아,남,나이트로드,294,한벌옷,프레피 멜빵,
431,초기,스카니아,남,나이트로드,294,신발,투명 신발,
432,초기,스카니아,남,나이트로드,294,망토,투명 망토,
433,초기,스카니아,남,나이트로드,294,무기,달달 포근,블랙라벨
434,초기,스카니아,남,나이트로드,294,반지,일루전 링 : 방울리본 검은색고양이,
435,초기,스카니아,남,나이트로드,294,반지,메이플 아이돌 명찰 반지,
436,쿠몽,크로아,여,은월,294,모자,투명 모자,
437,쿠몽,크로아,여,은월,294,한벌옷,따스한 한코,스페셜라벨
438,쿠몽,크로아,여,은월,294,신발,투명 신발,
439,쿠몽,크로아,여,은월,294,장갑,바다 팔찌,
440,쿠몽,크로아,여,은월,294,망토,아이돌 스파클,
441,쿠몽,크로아,여,은월,294,무기,꽃보다 나비,
442,쿠몽,크로아,여,은월,294,반지,일루전 링 : 토끼 허스키,
443,Chaos,크로아,여,키네시스,294,모자,스컬 바니,
444,Chaos,크로아,여,키네시스,294,한벌옷,키네시스 교복,스페셜라벨
445,Chaos,크로아,여,키네시스,294,신발,키네시스 구두,스페셜라벨
446,Chaos,크로아,여,키네시스,294,장갑,기억의 매듭,스페셜라벨
447,Chaos,크로아,여,키네시스,294,망토,그라비티,블랙라벨
448,Chaos,크로아,여,키네시스,294,무기,미스터리 다이스,스페셜라벨
449,누라리한,스카니아,기타,제로,294,모자,아이스 드림 레이스,
450,누라리한,스카니아,기타,제로,294,한벌옷,포근 자장가,
451,누라리한,스카니아,기타,제로,294,신발,투명 신발,
452,누라리한,스카니아,기타,제로,294,망토,로즈 윈드,
453,누라리한,스카니아,기타,제로,294,무기,투명 무기,
454,누라리한,스카니아,기타,제로,294,반지,윙마스터 명찰 반지,
455,누라리한,스카니아,기타,제로,294,반지,아란 말풍선 반지,
456,Fake,베라,남,나이트워커,294,모자,로즈 드림 레이스,
457,Fake,베라,남,나이트워커,294,얼굴장식,발그레 발그레,
458,Fake,베라,남,나이트워커,294,눈장식,매력만쩜,
459,Fake,베라,남,나이트워커,294,한벌옷,바닐라 푸딩,스페셜라벨
460,Fake,베라,남,나이트워커,294,신발,투명 신발,
461,Fake,베라,남,나이트워커,294,장갑,투명 장갑,
462,Fake,베라,남,나이트워커,294,망토,투명 망토,
463,Fake,베라,남,나이트워커,294,무기,포근냥 쿠션,
464,민창,루나,남,듀얼블레이더,294,모자,변화무쌍 곰돌이,
465,민창,루나,남,듀얼블레이더,294,얼굴장식,오렌지 발그레,
466,민창,루나,남,듀얼블레이더,294,한벌옷,꼬마 정비사,
467,민창,루나,남,듀얼블레이더,294,신발,생일날 양말,
468,민창,루나,남,듀얼블레이더,294,망토,장난꾸러기 애착인형,
469,민창,루나,남,듀얼블레이더,294,무기,얌냠 핫도그,
470,알샤,스카니아,남,나이트로드,294,모자,크림 젤라또,블랙라벨
471,알샤,스카니아,남,나이트로드,294,한벌옷,바닐라 푸딩,블랙라벨
472,알샤,스카니아,남,나이트로드,294,신발,별빛 걸음,마스터라벨
473,알샤,스카니아,남,나이트로드,294,망토,투명 망토,
474,알샤,스카니아,남,나이트로드,294,무기,선샤인 코튼 캔디,
475,구랙,크로아,남,"아크메이지(불,독)",293,모자,숲 속 산들바람,
476,구랙,크로아,남,"아크메이지(불,독)",293,한벌옷,상큼 아침산책,스페셜라벨
477,구랙,크로아,남,"아크메이지(불,독)",293,신발,투명 신발,
478,구랙,크로아,남,"아크메이지(불,독)",293,망토,퓨어 딜라이트,스페셜라벨
479,구랙,크로아,남,"아크메이지(불,독)",293,무기,샤키엘의 검,
480,먹음쟁이,이노시스,남,키네시스,293,모자,기록의 푸른 종달새,
481,먹음쟁이,이노시스,남,키네시스,293,얼굴장식,인형핑크,
482,먹음쟁이,이노시스,남,키네시스,293,귀고리,투명 귀고리,
483,먹음쟁이,이노시스,남,키네시스,293,한벌옷,기록의 종달새 슈트,
484,먹음쟁이,이노시스,남,키네시스,293,신발,[BTS] 사일런트 나이트,
485,먹음쟁이,이노시스,남,키네시스,293,장갑,투명 장갑,
486,먹음쟁이,이노시스,남,키네시스,293,망토,기록의 종달새 날개,
487,먹음쟁이,이노시스,남,키네시스,293,무기,야누스의 검,
488,법행,엘리시움,남,"아크메이지(불,독)",293,모자,숲속의 마법사 모자,
489,법행,엘리시움,남,"아크메이지(불,독)",293,얼굴장식,새벽의 울림,
490,법행,엘리시움,남,"아크메이지(불,독)",293,한벌옷,숲속의 마법사 한벌옷,
491,법행,엘리시움,남,"아크메이지(불,독)",293,신발,폭신 토끼 발바닥,
492,법행,엘리시움,남,"아크메이지(불,독)",293,무기,숲속의 마법사 고서,
493,으파,오로라,남,데몬어벤져,293,모자,서머 베어 선글라스,
494,으파,오로라,남,데몬어벤져,293,한벌옷,줄무늬 멜빵바지,
495,으파,오로라,남,데몬어벤져,293,신발,별빛 걸음,마스터라벨
496,으파,오로라,남,데몬어벤져,293,망토,투명 망토,
497,으파,오로라,남,데몬어벤져,293,무기,눈꽃보송 도토리,스페셜라벨
498,갠갈,엘리시움,남,듀얼블레이더,293,모자,투명 모자,
499,갠갈,엘리시움,남,듀얼블레이더,293,한벌옷,프롱 루즈핏,
500,갠갈,엘리시움,남,듀얼블레이더,293,신발,투명 신발,
501,갠갈,엘리시움,남,듀얼블레이더,293,망토,투명 망토,
502,갠갈,엘리시움,남,듀얼블레이더,293,무기,투명 무기,
503,학살자펭귄,오로라,남,캡틴,293,모자,에메랄드 핀,
504,학살자펭귄,오로라,남,캡틴,293,얼굴장식,[BLACKPINK] 트윙클 핑크,
505,학살자펭귄,오로라,남,캡틴,293,한벌옷,샤이닝 에메랄드,
506,학살자펭귄,오로라,남,캡틴,293,신발,에메랄드 글로우,
507,학살자펭귄,오로라,남,캡틴,293,장갑,투명 장갑,
508,학살자펭귄,오로라,남,캡틴,293,망토,투명 망토,
509,학살자펭귄,오로라,남,캡틴,293,무기,디바인 그레이스,마스터라벨
510,학살자펭귄,오로라,남,캡틴,293,반지,팬더 명찰 반지,
511,학살자펭귄,오로라,남,캡틴,293,반지,팬더 말풍선 반지,
512,초코빵내꺼야,엘리시움,여,카데나,293,모자,스컬 바니,
513,초코빵내꺼야,엘리시움,여,카데나,293,한벌옷,스타라이트 걸,
514,초코빵내꺼야,엘리시움,여,카데나,293,신발,별빛 걸음,마스터라벨
515,초코빵내꺼야,엘리시움,여,카데나,293,장갑,투명 해골 장갑,
516,초코빵내꺼야,엘리시움,여,카데나,293,망토,화려한 조명,블랙라벨
517,초코빵내꺼야,엘리시움,여,카데나,293,무기,사령채찍,블랙라벨
518,초코빵내꺼야,엘리시움,여,카데나,293,반지,V 말풍선 반지,
519,초코빵내꺼야,엘리시움,여,카데나,293,반지,V 명찰 반지,
520,끅예,엘리시움,남,에반,293,모자,빅토리아컵 마법사팀 모자,
521,끅예,엘리시움,남,에반,293,한벌옷,빅토리아컵 마법사팀 점퍼,
522,끅예,엘리시움,남,에반,293,신발,빅토리아컵 마법사팀 운동화,
523,끅예,엘리시움,남,에반,293,망토,빅토리아컵 마법사팀 휘장,
524,끅예,엘리시움,남,에반,293,무기,빅토리아컵 응원봉,
525,남살프,엘리시움,남,와일드헌터,293,모자,무적의 수호대원 캡,
526,남살프,엘리시움,남,와일드헌터,293,한벌옷,무적의 수호대원 방탄복,
527,남살프,엘리시움,남,와일드헌터,293,신발,무적의 수호대원 구두,
528,남살프,엘리시움,남,와일드헌터,293,장갑,투명 장갑,
529,남살프,엘리시움,남,와일드헌터,293,망토,배틀 라이플,
530,남살프,엘리시움,남,와일드헌터,293,무기,무적의 수호대 무전기,
531,슈탱,크로아,여,아델,293,모자,화이트초코 바니,레드라벨
532,슈탱,크로아,여,아델,293,얼굴장식,은은한 발그레,
533,슈탱,크로아,여,아델,293,한벌옷,달빛 샤베트,스페셜라벨
534,슈탱,크로아,여,아델,293,신발,별빛 걸음,마스터라벨
535,슈탱,크로아,여,아델,293,장갑,투명 장갑,
536,슈탱,크로아,여,아델,293,망토,투명 망토,
537,슈탱,크로아,여,아델,293,무기,투명 무기,
538,슈탱,크로아,여,아델,293,반지,레인보우 스타 반지,
539,쌍초늬,베라,여,에반,293,모자,에델린,스페셜라벨
540,쌍초늬,베라,여,에반,293,한벌옷,셜록,스페셜라벨
541,쌍초늬,베라,여,에반,293,신발,투명 신발,
542,쌍초늬,베라,여,에반,293,망토,투명 망토,
543,쌍초늬,베라,여,에반,293,무기,하늘 꽃나비,스페셜라벨
544,페북,크로아,남,루미너스,293,모자,정예기사 모자,스페셜라벨
545,페북,크로아,남,루미너스,293,한벌옷,드롭렛 블루,스페셜라벨
546,페북,크로아,남,루미너스,293,신발,어디로든 슝슝,
547,페북,크로아,남,루미너스,293,망토,실버 드림,스페셜라벨
548,페북,크로아,남,루미너스,293,무기,눈꽃보송 도토리,스페셜라벨
549,페북,크로아,남,루미너스,293,반지,빅토리 명찰 반지,
550,ifthenelse,크로아,남,메르세데스,293,모자,기억의 늪,
551,ifthenelse,크로아,남,메르세데스,293,얼굴장식,자체발광,
552,ifthenelse,크로아,남,메르세데스,293,눈장식,투명 안경,
553,ifthenelse,크로아,남,메르세데스,293,귀고리,투명 귀고리,
554,ifthenelse,크로아,남,메르세데스,293,한벌옷,다가간 구원,
555,ifthenelse,크로아,남,메르세데스,293,신발,봉인된 기억,
556,ifthenelse,크로아,남,메르세데스,293,장갑,투명 장갑,
557,ifthenelse,크로아,남,메르세데스,293,망토,속박의 사슬,
558,ifthenelse,크로아,남,메르세데스,293,무기,어둠 속 의식,
559,ifthenelse,크로아,남,메르세데스,293,반지,V 명찰 반지,
560,어서,루나,여,신궁,293,모자,내 친구 주황버섯,
561,어서,루나,여,신궁,293,얼굴장식,인형 라벤더,
562,어서,루나,여,신궁,293,눈장식,투명 안경,
563,어서,루나,여,신궁,293,귀고리,투명 귀고리,
564,어서,루나,여,신궁,293,한벌옷,메이플 바캉스 의상,
565,어서,루나,여,신궁,293,신발,투명 신발,
566,어서,루나,여,신궁,293,장갑,투명 장갑,
567,어서,루나,여,신궁,293,망토,투명 망토,
568,어서,루나,여,신궁,293,무기,투명 무기,
569,어서,루나,여,신궁,293,반지,일루전 링 : 리본 흰색토끼,
570,어서,루나,여,신궁,293,반지,혈맹의 반지,
571,어서,루나,여,신궁,293,반지,경험치 부스트 링(15%),
572,어서,루나,여,신궁,293,반지,싱크 명찰 반지,
573,쫑쫑종옹,루나,남,나이트로드,293,모자,광활한 지식,
574,쫑쫑종옹,루나,남,나이트로드,293,한벌옷,매지컬 로브,
575,쫑쫑종옹,루나,남,나이트로드,293,신발,지식의 흐름,
576,쫑쫑종옹,루나,남,나이트로드,293,망토,신성한 숲의 가호,
577,쫑쫑종옹,루나,남,나이트로드,293,무기,지식의 산물,
578,야한책,루나,여,신궁,293,모자,은호,
579,야한책,루나,여,신궁,293,한벌옷,별빛 대공녀,마스터라벨
580,야한책,루나,여,신궁,293,신발,별빛 걸음,마스터라벨
581,야한책,루나,여,신궁,293,장갑,투명 장갑,
582,야한책,루나,여,신궁,293,망토,스피릿 나인테일,
583,야한책,루나,여,신궁,293,무기,투명 무기,
584,Marksbowman,유니온,남,보우마스터,293,모자,기억의 늪,
585,Marksbowman,유니온,남,보우마스터,293,얼굴장식,투명 얼굴장식,
586,Marksbowman,유니온,남,보우마스터,293,눈장식,투명 안경,
587,Marksbowman,유니온,남,보우마스터,293,귀고리,투명 귀고리,
